,tweets_VERB
5933,Informa TN del primer caso de virus Zika por trasmisión sexual en Texas.  No entiendo. Un mosquito violó a un ser... https://t.co/zR9WOW6jQu
5934,Dicen que el mosquito del Virus Zika es el único wn de África que se ha alimentado bien #ElVirusZikaLlegoAChile
5935,"Empezó la psicosis colectiva por culpa del mal periodismo. Zika solo se pasa de mosquito a persona, no de persona a persona."
5936,@riccesnic Te invitamos a conocer nuestra página para tener más información del zika https://t.co/qPPzXriUyD. #MoscaConLosMosquitos.
5937,"Creando terror , Zica se pasa por mosquito, no de persona a persona, mosquito con virus es imposible que llegue  https://t.co/Gi4FndCK8N"
5938,"Creía que el virus Zika se llamaba Pika. Y dije que curioso como lo transmite un mosquito, que originales son a veces los científicos perono"
5939,Examinarán los mosquitos de Nueva York por precaución ante la propagación del #zika https://t.co/tldO6cLmYW
5940,"Lees sobre #Zika y te acuerdas del concejal de economía de #Granada y su 'pican, pican los mosquitos...' #malafollá https://t.co/PeT4YfZF7e"
5941,Mantén lejos al mosquito del #zika #Chikungunya y #dengue https://t.co/pYYxyaWOtg https://t.co/DzLxwpgTMs https://t.co/pSot9yejr9
5942,#TuitRandom Ahora resulta que el virus #Zika no sólo se transmite por picadas de mosquitos... se pasa por #Dallas... por 'da-las nalgas'.
5943,Llegó el Zika... a cuidarse de los mosquitos cabros!
5944,Aleja a los mosquitos de forma natural y amigable con el ambiente #zika #Chikungunya https://t.co/EFN7pZIF7s https://t.co/6EXDwvpE2h
5945,Eliminando los criaderos de mosquitos podemos prevenir y combatir estas  enfermedades. #Dengue #Zika #Chikungunya https://t.co/IEj85ooPnE
5946,Aleja al mosquito que transmite #zika #dengue y #Chikungunya  https://t.co/pYYxyaWOtg https://t.co/d0OmoZ3ue2 https://t.co/30YtizmUpy
5947,Hablemos del tema del momento. Se suicido un mosquito violador con Zika.
5948,USAR REPELENTE CONTRA MOSQUITOS te ayuda a evitar el contagio del ZIKA. Sé responsable con tu salud y  #EvitaELZIKA https://t.co/7gWY3DCE4n
5949,"Oye pero igual el mosquito vector del virus zika no aguanta este clima de mierda, para que se asustan."
5950,@suriel A ponernos #MoscaConLosMosquitos y a informarnos muy bien sobre el zika para prevenirlo https://t.co/qPPzXr1jH5
5951,"Recuerde las siguiente recomendaciones para protegerse del Chikungunya, Dengue y Zika | #FenómenoElNiñoEc https://t.co/4ajIcXhy1U"
5952,@teddyvillalba Te invitamos a conocer nuestra página para tener más información del zika https://t.co/qPPzXr1jH5 . #MoscaConLosMosquitos.
5953,"@hoypy si el mosquito del Zika pica a Gabi del Campo, muere de sobredosis de siliconas"
5954,Hablemos que hace unos meses unos cientificos soltaron unos mosquitos geneticamente alterados y de la nada aparece un virus dizque Zika...
5955,Recuerda que sin mosquito no hay #Zika vía @MINSA_Panama https://t.co/NkA33mmfhz #RSGE #Prevención
5956,#MiCuerpoPide que no vengas mosquito. Primer caso de transmisión sexual del Zika. Los yanquis ya lo sabían #GuerraZ
5957,"Tiene ud el virus del Zika -Ay, Dr, qué mal.  Bueno, pero es un mosquito, seguro hay cura vdd? Perdoooón, era SIDA!! https://t.co/UPy17P6Amh"
5958,"Eliminemos los criaderos, porque sin mosquito Aedes Aegypti no hay Zika. #UnidosContraelAedes https://t.co/AOEwxPHjSi"
5959,Tengo miedo que me pique el mosquito zika
5960,HACER #Venezuela #Zika #Nohayrepelente El mosquito que podría tumbar a Maduro https://t.co/5mLdum4mmu
5961,Vendo mi amuleto para evitar que te pique el mosquito con el virus del Zika.   Informes por DM.
5962,#IvssComunicando Mosquito que transmite el #Zika es el mismo de la Chikungunya y el Dengue https://t.co/8vW1Nvcpuy  https://t.co/IQ8ycrZ8AX
5963,#SabíasQue Una de cada cuatro personas picadas por un mosquito infectado por el virus de #Zika no desarrolla síntomas.
5964,Tengo entendido q el zika no es contagioso.. Y q un mosquito logre llegar a Chile lo veo difícil.. Xq la psicosis acá entonces?
5965,"Conoce el virus del Zika, Que pasa cuando te infectas?Que hacer? En Brasil hay 220 mil sodados combatiendo mosquitos https://t.co/07mcl7F5TA"
5966,"Cuidense de los mosquitos, alerta mundial con el zica, viene plaga y muchas enfermedades, no ignorar algo que puede ser fatal para conocidos"
5967,Evita la reproducción del mosquito que provoca enfermedades infecciosas como el #Dengue #Chikungunya y #Zika https://t.co/wBx2ZAXfwB
5968,"Reiteramos nuestra posición, #ZikaVirus y mosquito es un tema, que no tiene nada q ver con políticas de aborto  https://t.co/jorFimgO9l"
5969,"Fumigan calles y edificios en Caracas, Venezuela, para controlar el mosquito que transmite el zika. https://t.co/NoFrkIndWK"
5970,Evita la reproducción del mosquito que provoca enfermedades infecciosas como el #Dengue #Chikungunya y #Zika https://t.co/ngZBJ0vgRU
5971,Ocupar repelente contra el mosquito del zika atenta contra la vida del que está por nacer.
5972,Existe mosquito vector en Isla de Pascua. Existen 3 infectados con Zika en el país. Mientras los últimos no se procreen o viajen a la isla👌🏻
5973,llegó un mardito mosquito y de regalo de navidad me pegó la zika
5974,@normandoh Mosquito Genéticamente Modificado se usó en Brazil en el 2012. Poblacion Florida presenta oposición. https://t.co/T6NXAnk5lm
5975,@normandoh @AlexDelgadoPR  Prueba de Mosquito GMO contra el Zika se hizo en 2012 Brazil. Epidemia Zika fue 2015. https://t.co/T6NXAnk5lm
5976,"Evita la picadura del mosquito que transmite el Zika con este Repelente 100% libre de químicos, a base de... https://t.co/GwvUovSn31"
5977,Usar CRISPR para prevenir todas las enfermedades extendidas por mosquitos https://t.co/D30epRHwaC
5978,"Ayude a controlar los mosquitos que transmiten los virus del Dengue, Chikunguya y Zika https://t.co/DjNnT6AJN2"
5979,Controla los mosquitos en tu entorno personal y familiar con: https://t.co/2P7OctmjMZ https://t.co/LckS9TLToJ #zika https://t.co/feTeIi72k7
5980,Conozca la Isla que tiene el mosquito transmisor y no tiene casos de zika  https://t.co/jC2KPrHbVh
5981,Recuerda: Sin criaderos no hay mosquitos y sin mosquitos no hay Zika. #ProtégeteDelZika → https://t.co/mn9jMFEfJP
5982,Confirman el mosquito como principal vector del zika https://t.co/mVk4NSYVHL
5983,Confirman el mosquito como principal vector del zika: Investigadores brasileños encontraron evidencia sólida ... https://t.co/sBT1yurRwe
5984,Descubren nuevo sitio con mosquitos con Zika en Miami Beach https://t.co/KOih5GSEx7 #Miami https://t.co/IXGalVGny6
5985,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/1xW3iwaLp4
5986,"Erradicar al mosquito de zika en Brasil, una meta improbable https://t.co/k7eP0l8gz4"
5987,Revelan existencia de mosquitos con Zika en Miami Beach - https://t.co/Yik9lQa7Go #EVNews #Virus https://t.co/8TWKqkorjv
5988,Revelan existencia de mosquitos con Zika en Miami Beach https://t.co/truyt0AwHi vía @Venezolanonews
5989,"Liberan en Lagos de animaya Gambusias Yucatatecana.Combate mosquito dengue, zika y chikungunya.… https://t.co/qZVkSXNby8"
5990,Realiza medidas preventivas personales y familiares contra el mosquito transmisor de #Dengue #Chikungunya y #Zika https://t.co/3jv6nTcpwn
5991,Descubren nuevo sitio con mosquitos con Zika en Miami Beach https://t.co/eoMe37k5ks @elnuevoherald https://t.co/soOdhVOhC2
5992,Revelan existencia de mosquitos con #Zika en Miami Beach - https://t.co/AjvJNBxQG9 #EVNews #Virus
5993,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/1xW3iwaLp4
5994,"Tengo tantas picadas de mosquito que me sorprende el porque no me da zika, dengue chinkunjuya"
5995,"Sigue las recomendaciones para evitar la proliferación del mosquito transmisor del dengue, Zika o chicungunya. Repo… https://t.co/iO6rzdqzcO"
5996,Acuerden de drenar agua estancada alrededor de sus casas para prevenir la reproducción de mosquitos #Zika https://t.co/uTI7rcsByN
5997,Comenzó la temporada de mosquitos a prepararse para la epidemia de dengue y zika
5998,"Recuerda, el mosquito Aedes puede transmitir -al picar a un humano- la fiebre Dengue , Chikungunya o Zika"
5999,"Evita enfermedades transmitidas por los #mosquitos como el #Zika, usa ropa gruesa de colores, así como mangas y pan… https://t.co/wQKbJlNEUj"
6000,Conozca la Isla que tiene el mosquito transmisor y no tiene casos de zika  https://t.co/jC2KPrHbVh
6001,"Siento que hay 100 mosquitos en mi cuarto, mañana me levanto con el zika y no el cantante"
6002,Lanzan en Caguas innovador programa de trampas para mosquitos que propagan del zika. https://t.co/cw4eyCMkdy
6003,"Elimine los criaderos del mosquito Aedes Aegypti. Sin Sarapicos no hay Dengue, Ni Chikungunya, Ni Zika #SaludBAQ https://t.co/M6fLLGDDuf"
6004,"Recolectamos llantas para evitar los críaderos potenciales de mosquito, responsables de enfermedades como dengue, Z… https://t.co/WwxyI4GaFY"
6005,Lanzan en Caguas innovador programa de trampas para mosquitos que propagan el virus del zika. https://t.co/cw4eyCMkdy
6006,"Espero no morirme de Zika porque mireeeeeeee, estos mosquitos están VIOLENTOS 😂"
6007,@almacenesexito urgente fumigación en el éxito 51B Barranquilla que miedo un dengue o Zika para empleados y clientes hay nubes de mosquitos
6008,"Evita el Dengue, el Chikunguya y el Zika, evitemos la reproducción del mosquito https://t.co/jvRtaHKfjT"
6009,"Tengo una duda real, si un mosquito pica a Camilo le puede dar #Zika #Dengue o #Chikungunya #VivoConTemor"
6010,Recuerda que sin mosquito no hay Zika aquí cómo se detecta y recomendaciones. #PanamáPrimero https://t.co/yCyZyOeBrl
6011,"Creo que soy inmune a el zika, chikunkunya, dengue, etc... de tantas picadas de mosquitos que tengo en el cuerpo."
6012,Encuentran virus del Zica en otra especie de mosquito https://t.co/560EgJOlvP
6013,Encontraron otra especie de mosquito capaz de transmitir el virus zika https://t.co/KHmWvQc39B
6014,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/1xW3iwaLp4
6015,"Alertan en Navarra de la posible aparición del 'mosquito tigre', transmisor del virus Zika https://t.co/cHSBPI8t5j vía @navarra_com"
6016,Encontraron otra especie de mosquito capaz de transmitir el virus zika https://t.co/0Gd60vRQra
6017,Elimina criaderos de mosquitos y evita la proliferación del #Zika Sigue las siguientes recomendaciones #HRZTeCuida https://t.co/oaF562pJaG
6018,#Culturizando Florida alerta falta de fondos contra el zika: Los responsables del control de mosquitos en Flo... https://t.co/d2t5amvhS9
6019,"Alertan en Navarra de la posible aparición del 'mosquito tigre', transmisor del virus Zika: https://t.co/qBE7QQnt8K"
6020,Usar correctamente los repelentes de mosquitos puede prevenir enfermedades como el #Zika https://t.co/noO4pI0Ja6 https://t.co/6Q0QJ2z2CI
6021,Viajas a #Río2016? Obtiene las sugerencias de los CDC para protegerte de los mosquitos y evitar el #zika: https://t.co/CrY31BTxvJ
6022,Ejecutamos fumigación para prevenir el  #Zika en los lugares más proclives a la presencia de mosquitos. #Gualaquiza https://t.co/Sqohm1AWxA
6023,Descubren nuevo #mosquito transmisor del #Zika https://t.co/fWqxp3uBe7 vía @LaOpinionDeQro https://t.co/tY3tku4xui
6024,Crecen males causados por el mosquito del zika https://t.co/Tr5brRJeoH
6025,Creo Zika Bauta no sabe de esto..Cnews Hoy se suma al Día Internacional del Manglar. ¡Proteger este ecosistema es responsabilidad de todos!
6026,"Evita que te pique el mosquito que transmite #zika, #dengue y #chikungunya. #Recomendaciones de @pahowho https://t.co/KdSMnJJSK7"
6027,Espero que sea verdad lo de la epidemia del zika porque me están mamando los mosquitos que da miedo.
6028,"Alertan en Navarra de la posible aparición del 'mosquito tigre', transmisor del virus Zika https://t.co/wLHVaZN1H2"
6029,@JuanOrlandoH unidos en esta lucha contra el mosquito del #ZIKA
6030,@JuanOrlandoH Seamos responsables y luchemos por combatir al mosquito Aedes aegypti ese q tanto daño causa con el virus del #ZIKA @v_delmi
6031,Acecha virus del zika; a Tabasco es transmitido por mosquito https://t.co/uEpajLom2s
6032,Urge la vacuna del #zika #Chikungunya y #dengue . Abrí la ventana a la tarde y ya tengo 10 #mosquito en la hab. Somos África.
6033,"Vendo mosquitos infectados de Zika, baratos, para el ex, para la amiguita, para la vecina chismosa...   $$$$$$$$$$$$$$$$$"
6034,Falta fumigación en algunas comunidades para controlar el mosquito del zika https://t.co/3Jyq4vS6F4 https://t.co/2gozRr29MB
6035,Protégete contra los #mosquitos que puedan causar el virus del #Zika con los tips de OFF! #repelente #salud https://t.co/km726COHsZ
6036,"Conoce a los #mosquitos, esas peligrosas criaturas cuya picadura puede resultar en dengue, #Zika y #Chikunguña:… https://t.co/Oeg0ttz4Pe"
6037,Protege #Caballos #Perros #Gatos #Animales #Veterinaria #Negocio #RepeleMosquitos #Mosquitos #MasDinero #ZikaVirus… https://t.co/tox4caiIKq
6038,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/G07WKTd2So
6039,#noticias #salud Brasil: Identifican a segundo mosquito transmisor de zika: RÍO DE JANEIRO (AP) — Investigado... https://t.co/0ioKvUSgd0
6040,Asciende cifra de bebés con malformaciones por Zika en EEUU - https://t.co/0C9EI8sJBN #EEUU #Miami #Mosquito https://t.co/gzfU2s55BP
6041,Identifican segundo mosquito transmisor de zika en Brasil https://t.co/Oi7GJCR7MY https://t.co/fVghkafvvT
6042,Descubren otro mosquito transmisor del zika -  https://t.co/F5DtNWcek0 https://t.co/QspwTn2PEf
6043,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/fRI4YCchE0
6044,Identificaron un segundo mosquito transmisor del virus del zika: La investigación se llevó a... https://t.co/JFCR7DfitF @enviosmasivosni
6045,Identifican a segundo mosquito transmisor de zika https://t.co/i6Yuhfmpw5  #EU #Ciencia https://t.co/L72JYtAcxn
6046,Identifican en Brasil segundo mosquito transmisor de zika https://t.co/hRfjahE4z9 https://t.co/Y0U7TbsFcF
6047,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/xpZkaQFBmE https://t.co/f0j5oiGk6f
6048,Analizan mosquitos de Florida para confirmar caso de zika https://t.co/YErj5Zt4Rl
6049,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/o78v8lChIV https://t.co/3zDUnixIkl
6050,Identifican a segundo mosquito transmisor del virus #zika en #Brasil https://t.co/4s5nEiUpYz #analisisestudios
6051,Asciende cifra de bebés con malformaciones por Zika en EEUU - https://t.co/0C9EI8sJBN #EEUU .#Miami #Mosquito
6052,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/oyeRHgmpN3
6053,Hallan presencia del virus del Zika en mosquitos comunes en Brasil https://t.co/UxAQloHlXR
6054,Hallan presencia del virus del Zika en mosquitos comunes en Brasil: Los investigadores dijeron que se necesitan más estudios para det...
6055,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/kksWTLwrov
6056,Analizan mosquitos de Florida para confirmar caso de zika https://t.co/l4aw56KTRj :Auto pickup by wikyou
6057,Identificaron un segundo mosquito transmisor del virus del zika https://t.co/PtKfgzuXPt
6058,Hallan presencia del virus del Zika en mosquitos comunes en Brasil - https://t.co/2Flkc5PZo6 https://t.co/gqBtZ8UYlD #Brasil
6059,Recordamos | Medidas de prevención contra el mosquito del Zika | Fuente: @sanidadgob   https://t.co/BteLl4bwIO #Zika https://t.co/a6vBu1KRCU
6060,Descubren otro tipo de mosquito transmisor del zika https://t.co/rgZfuy4bQq https://t.co/gnvxM8AlCq
6061,Descubren otro tipo de mosquito transmisor del zika: Hasta ahora sólo se conocía la transmisión del zika a tr... https://t.co/iu7IySwcX1
6062,Identificaron un segundo mosquito transmisor del virus del zika - El Periodico https://t.co/ZLXY98B1UA vía @elPeriodico_bol
6063,Hallan presencia del virus del Zika en mosquitos comunes en Brasil - https://t.co/2Flkc5PZo6 https://t.co/gYKZlBBYS3 #Brasil
6064,Toma 5 minutos caminar por los alrededores de su hogar y eliminar agua acumulada. ¡Dile No a los mosquitos! #zika https://t.co/Xc7BuWSdgL
6065,Hallan presencia del virus del Zika en mosquitos comunes en Brasil Los investigadores dijeron que se necesitan má... https://t.co/jr7lX72whD
